id,title,price,email,discount_price,slug,category,label,sold_or_rent,picture_count,area,owner_name,phone_number,rooms,bathrooms,floors,Description,location,date,have_parking,have_garden,have_drinage,have_balcony,have_hallRoom,have_diningRoom,have_elevator,have_water,have_electricityBackup,have_securityStaff,have_lift,have_kidsPlayground,have_electricityPole,have_road,have_waterSupply,image,user_id,area_face,built_date,Latitude,Longitude,AP_have_electricity,Ap_have_dining_room,Ap_have_drinage,Ap_have_kids_playground,Ap_have_lift,Ap_have_parking,Ap_have_water_supply,La_have_drinage,La_have_electricity,La_have_road,La_have_water,address
1045,"House For Sale : House For Sale In Nakkhu, Lalitpur",65000000,,,,,,SOLD,,1408,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"84/10 Kupondole, Kupondole, Lalitpur"
1046,"House For Rent In Budhanilkantha, Kathmandu",95000,,,,,,SOLD,,1409,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Khadka Gau , 1.5 km from LRI, Kalanki, Kathmandu"
1047,"Urgent Sale 8 Aana Land At Gaushala : Land For Sale In Gaushala, Kathmandu",2300000,,,,,,SOLD,,1410,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sirutar, Balkot, Bhaktapur"
1048,"Flat For Rent In Nagarjun, Kathmandu",12000,,,,,,SOLD,,1411,,,,,,,Kathmandu,2009,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basnsbari Road, Basbari, Kathmandu"
1049,"Damak Houses(Phase II) : House For Sale In Damak, Jhapa",115000000,,,,,,SOLD,,1412,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pepsicola , Near Sunrise Bank, Pepsicola, Kathmandu"
1050,"House For Sale Siddhartha Colony : House For Sale In Budhanilkantha, Kathmandu",4000000,,,,,,SOLD,,1413,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dharmasthali, Tarakeshwar, Kathmandu"
1051,"Land For Sale In Mulpani, Kathmandu",1400000,,,,,,SOLD,,1414,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Khairahani Nagarpalika, Ward No 6, Chitwan, Khairahani, Chitwan"
1052,"House For Rent In Dhobighat, Lalitpur",2500000,,,,,,SOLD,,1415,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gokul Awash Bhaisepati, Bhaisepati, Lalitpur"
1053,"House For Sale In Basundhara, Kathmandu",3500000,,,,,,SOLD,,1416,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"machchhegaun, Naya Bazar, Kathmandu"
1054,"Land For Sale In Rupakot, Kaski",1000000,,,,,,SOLD,,1417,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattiban, Hattiban, Lalitpur"
1055,"Flat For Rent In Dhapasi, Kathmandu",2300000,,,,,,SOLD,,1418,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lake Side, Lekhnath, Pokhara"
1056,"House For Sale In Surkhet Bazar, Surkhet",230000,,,,,,SOLD,,1419,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhatkepati, Kirtipur, Kathmandu"
1057,"Land For Sale In Kageshwari-Manohara, Kathmandu",2100000,,,,,,SOLD,,1420,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhagawati Temple, Dhapasi, Kathmandu"
1058,"Land For Sale In Duwakot, Bhaktapur",35000000,,,,,,SOLD,,1421,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nursery Chowk, Dhungedhara, Kathmandu"
1059,"Land For Sale In Saraswatikhel, Bhaktapur",140000000,,,,,,SOLD,,1422,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Duwakot, Duwakot, Bhaktapur"
1060,"House For Sale In Kapan, Kathmandu",7500000,,,,,,SOLD,,1423,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Purano Naikap, Naikap, Kathmandu"
1061,"Land For Sale In Chhauni, Kathmandu",9500000,,,,,,SOLD,,1424,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhangal, Bhangal, Kathmandu"
1062,"House For Sale In Budhanilkantha, Kathmandu",20000000,,,,,,SOLD,,1425,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1063,"House For Sale In Kapan, Kathmandu",18000000,,,,,,SOLD,,1426,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pokhara Gumba Fade, Lekhnath, Pokhara"
1064,"KAPURDHARA NEW HOME : House For Sale In Kapurdhara, Kathmandu",12000000,,,,,,SOLD,,1427,,,,,,,Kathmandu,2011,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Khichapokhari, Newroad, Kathmandu"
1065,"House For Sale In Bharatpur, Chitwan",160000,,,,,,SOLD,,1428,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1066,"Stay In The Green : Land For Sale In Baghdol, Lalitpur",35000000,,,,,,SOLD,,1429,,,,,,,Dharan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"British Gurkha Memorial camp, Dharan, Dharan"
1067,"Land For Sale In Imadol, Lalitpur",25000,,,,,,SOLD,,1430,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pharping Bhimsensthan, Dakshinkali, Kathmandu"
1068,"House For Sale In Pepsicola, Kathmandu",150000,,,,,,SOLD,,1431,,,,,,,Kathmandu,2018,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Budhanilkantha, Narayanthan, Budhanilkantha, Kathmandu"
1069,"Flat For Rent In Kirtipur, Kirtipur",15000,,,,,,SOLD,,1432,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chundevi, Maharajgunj, Kathmandu"
1070,"House For Sale In Dadikot, Bhaktapur",4500000,,,,,,SOLD,,1433,,,,,,,Kathmandu,2013,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhrikuti Tole, Banasthali, Kathmandu"
1071,"Land For Sale In Goldhunga, Kathmandu",25000,,,,,,SOLD,,1434,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"lazimpath marg, Lazimpat, Kathmandu"
1072,"Land For Sale In Chabahil, Kathmandu",35000,,,,,,SOLD,,1435,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pepsicola, Sairam Chowk, Pepsicola, Kathmandu"
1073,"Hotel On Sale : Business For Sale In Devkota Chowk, Bhairahawa",5500000,,,,,,SOLD,,1436,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Shankhamul, Patan, Lalitpur"
1074,"Land For Sale In Boudha, Kathmandu",17600000,,,,,,SOLD,,1437,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Ram Mandir, Kapan, Kathmandu"
1075,"House For Sale In Gothatar, Kathmandu",18500000,,,,,,SOLD,,1438,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Wai-Wai Noodles Factory, Bhaisepati, Lalitpur"
1076,"Office Space For Rent In Gyaneshwor, Kathmandu",25000000,,,,,,SOLD,,1439,,,,,,,Kathmandu,2068,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"manakamana colony, Anamnagar, Kathmandu"
1077,"House For Sale In Bharatpur, Chitwan",33000000,,,,,,SOLD,,1440,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Miyapatan, Pokhara, Pokhara"
1078,"House For Sale In Hattiban, Lalitpur",8000000,,,,,,SOLD,,1441,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Balkhu, Balkhu, Kathmandu"
1079,"13 Anna Land On Sale At Balambu : Land For Sale In Balambu, Kathmandu",22000,,,,,,SOLD,,1442,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Samakhusi Kharibot, Samakhusi, Kathmandu"
1080,"0-4-2-3 Anna Land On Sale At Baad Bhanjyang : Land For Sale In Chandragiri, Kathmandu",22500000,,,,,,SOLD,,1443,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Samakhusi kharibot, Samakhusi, Kathmandu"
1081,"Land On Sale At Gairidhara Kathmandu : Land For Sale In Gairidhara, Kathmandu",27500000,,,,,,SOLD,,1444,,,,,,,Lalitpur,2016,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"kozy home, Imadol, Lalitpur"
1082,"Land For Sale In Pathari, Morang",23800000,,,,,,SOLD,,1445,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Naikap, Naikap, Kathmandu"
1083,"Land On Sale At Manbhawan Lalitpur : Land For Sale In Jawalakhel, Lalitpur",18500000,,,,,,SOLD,,1446,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tyanglaphat, Kirtipur, Kathmandu"
1084,"House For Sale In Goldhunga, Kathmandu",33000000,,,,,,SOLD,,1447,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sano Bharyang, Swayambhu, Kathmandu"
1085,"House For Sale In Dhading, Dhading",23000000,,,,,,SOLD,,1448,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Balambu Hariyali, Balambu, Kathmandu"
1086,"House On Sale At Dhobighat : House For Sale In Dhobighat, Lalitpur",15500000,,,,,,SOLD,,1449,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nikoshera, Madhyapur Thimi, Bhaktapur"
1087,"House For Sale In Kadaghari, Kathmandu",8500000,,,,,,SOLD,,1450,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Taulung, Budhanilkantha, Kathmandu"
1088,"Flat For Rent In Lokanthali, Bhaktapur",2000000,,,,,,SOLD,,1451,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Budhanilkantha, Budhanilkantha, Kathmandu"
1089,"Business For Rent In Pepsicola, Kathmandu",2225000,,,,,,SOLD,,1452,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dhumbarahi Temple, Dhumbarahi, Kathmandu"
1090,"Flat For Rent In Pepsicola, Kathmandu",19000000,,,,,,SOLD,,1453,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basundhara - Wedding Hall, Basundhara, Kathmandu"
1091,"House For Sale In Imadol, Lalitpur",29800000,,,,,,SOLD,,1454,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Maitrinagar, Kalanki, Kathmandu"
1092,"House For Sale In Imadol, Lalitpur",3500000,,,,,,SOLD,,1455,,,,,,,Kathmandu,2019,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near Gokarna Mahadev Temple, Gokarneshwor, Kathmandu"
1093,"Land For Sale In Bhaisepati, Lalitpur",17000,,,,,,SOLD,,1456,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Vianet Communications Pvt. Ltd., Jawalakhel, Lalitpur"
1094,"Land For Sale In Sitapaila, Kathmandu",200000,,,,,,SOLD,,1457,,,,,,,Kavre,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near Dhulikhel Aantuk Resort, Banepa, Kavre"
1095,"Land For Sale In Naikap, Kathmandu",1000000,,,,,,SOLD,,1458,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhangal, Budhanilkantha, Kathmandu"
1096,"Land For Sale In Naikap, Kathmandu",26200000,,,,,,SOLD,,1459,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tathali, Tathali, Kathmandu"
1097,"Sukedhara, Jyotinagar House For Sell : House For Sale In Budhanilkantha, Kathmandu",4600000,,,,,,SOLD,,1460,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lubhu, Lubhu, Lalitpur"
1098,"Land For Sale In Sanepa, Lalitpur",1000000,,,,,,SOLD,,1461,,,,,,,Lalitpur,2075,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Naakhu, Nakkhu, Lalitpur"
1099,"Land For Sale In Sanepa, Lalitpur",26500000,,,,,,SOLD,,1462,,,,,,,Kathmandu,2059,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Muhanpokhari Marga, Budhanilkantha, Kathmandu"
1100,"Land For Sale In Sanepa, Lalitpur",200000,,,,,,SOLD,,1463,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gaushala, Gaushala, Kathmandu"
1101,"House For Sale In Kadaghari, Kathmandu",8500000,,,,,,SOLD,,1464,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Ramkot, Nagarjun, Kathmandu"
1102,"Shivam Guest House : Land For Sale In Buddha Bhumi Nagarpalika, Kapilvastu",40000,,,,,,SOLD,,1465,,,,,,,Jhapa,2019,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dhaneswor, Damak, Jhapa"
1103,"House For Sale In Gothatar, Kathmandu",5500000,,,,,,SOLD,,1466,,,,,,,Kathmandu,2073,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Siddhartha Colony, Budhanilkantha, Kathmandu"
1104,"House For Sale In Kadaghari, Kathmandu",41000000,,,,,,SOLD,,1467,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Mulpani Kathamandu enginnering College, Mulpani, Kathmandu"
1105,"House For Sale In Kapan, Kathmandu",550000,,,,,,SOLD,,1468,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dhobighat Thadodhunga, Dhobighat, Lalitpur"
1106,"House For Rent In Bhaktapur, Bhaktapur",175000,,,,,,SOLD,,1469,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basundhara, Basundhara, Kathmandu"
1107,"House For Sale In Sitapaila, Kathmandu",42000000,,,,,,SOLD,,1470,,,,,,,Kaski,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"kaski , rupakot, Rupakot, Kaski"
1108,"House For Sale In Tahachal, Kathmandu",800000,,,,,,SOLD,,1471,,,,,,,Kathmandu,2015,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tokha Rd, Dhapasi, Kathmandu"
1109,"Land For Sale In Sanepa, Lalitpur",15000,,,,,,SOLD,,1472,,,,,,,Surkhet,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Surkhet, Surkhet Bazar, Surkhet"
1110,"House For Sale In Balaju, Kathmandu",20000000,,,,,,SOLD,,1473,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Aalapot, Kageshwari-Manohara, Kathmandu"
1111,"House For Sale In Imadol, Lalitpur",2800000,,,,,,SOLD,,1474,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"KMC, Duwakot, Bhaktapur"
1112,"Flat For Rent In Biratnagar, Morang",1800000,,,,,,SOLD,,1475,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Saraswotikhel Bus Stop, Saraswatikhel, Bhaktapur"
1113,"Office Space For Rent In Tinkune, Kathmandu",1300000,,,,,,SOLD,,1476,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhangal, Kapan, Kathmandu"
1114,"House For Sale In Basundhara, Kathmandu",21500000,,,,,,SOLD,,1477,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chhauni Military Barrack, Chhauni, Kathmandu"
1115,"Land For Sale In Dhobighat, Lalitpur",2500000,,,,,,SOLD,,1478,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jyoti Nagar, Budhanilkantha, Kathmandu"
1116,"Land For Sale In Sankhu, Kathmandu",25500000,,,,,,SOLD,,1479,,,,,,,Kathmandu,2073,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kharibot Chowk Bus Stop, Kapan, Kathmandu"
1117,"Land For Sale In Boudha, Kathmandu",15000000,,,,,,SOLD,,1480,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kapurdhara, Kapurdhara, Kathmandu"
1118,"Land For Sale : Land For Sale In Chandragiri, Kathmandu",32000000,,,,,,SOLD,,1481,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bharatpur lanku -trichok, Bharatpur, Chitwan"
1119,"Land For Sale : Land For Sale In Chandragiri, Kathmandu",5000000,,,,,,SOLD,,1482,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Awas, Magar Ghau, Shital Colony, Baghdol, Lalitpur"
1120,"Land For Sale In Patan, Lalitpur",2900000,,,,,,SOLD,,1483,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Boje Pokhari, Imadol, Lalitpur"
1121,"Land For Sale In Koteshwor, Kathmandu",2700000,,,,,,SOLD,,1484,,,,,,,Kathmandu,2074,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"House no 22 Khare Chowk, Pepsicola, Kathmandu"
1122,"House For Sale In Kapan, Kathmandu",32000000,,,,,,SOLD,,1485,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kirtipur Sasa Newa The Restro, Kirtipur, Kathmandu"
1123,"House For Sale In Kapan, Kathmandu",15000,,,,,,SOLD,,1486,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dadhikot, Dadikot, Bhaktapur"
1124,"House For Sale In Naikap, Kathmandu",11500000,,,,,,SOLD,,1487,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Goldhunga, Goldhunga, Kathmandu"
1125,"House For Sale In Sukedhara Ektabasti : House For Sale In Budhanilkantha, Kathmandu",1500000,,,,,,SOLD,,1488,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhadrabas, Chabahil, Kathmandu"
1126,"House For Sale In Imadol, Lalitpur",1200000,,,,,,SOLD,,1489,,,,,,,Bhairahawa,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Gallamandi Road, Devkota Chowk, Bhairahawa"
1127,"House For Sale In Imadol, Lalitpur",125000000,,,,,,SOLD,,1490,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Boudha Road Town planning, Boudha, Kathmandu"
1128,"House For Sale In Imadol, Lalitpur",5400000,,,,,,SOLD,,1491,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Mantar Chowk, Gothatar, Kathmandu"
1129,"Business For Sale In Basantapur, Kathmandu",14000000,,,,,,SOLD,,1492,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gyaneshwor, Gyaneshwor, Kathmandu"
1130,"House For Sale In Imadol, Lalitpur",250000,,,,,,SOLD,,1493,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tri Chowk bharatpur, Bharatpur, Chitwan"
1131,"House For Sale In Imadol, Lalitpur",5000000,,,,,,SOLD,,1494,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Little Angels School, Hattiban, Lalitpur"
1132,"House For Sale In Imadol, Lalitpur",49500000,,,,,,SOLD,,1495,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"gurjhudhara, Balambu, Kathmandu"
1133,"House For Sale In Itahari, Sunsari",1700000,,,,,,SOLD,,1496,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"baad bhanjyang, Chandragiri, Kathmandu"
1134,"House For Sale In Tokha, Kathmandu",1100000,,,,,,SOLD,,1497,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gairidhara Road, Gairidhara, Kathmandu"
1135,"House For Sale In Baneshwor, Kathmandu",10000000,,,,,,SOLD,,1498,,,,,,,Morang,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"patharisanischare 7, Pathari, Morang"
1136,"6 Aana Land Sale At Minbhawan : Land For Sale In Minbhawan, Kathmandu",100000,,,,,,SOLD,,1499,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lokeshwor Tole, Jawalakhel, Lalitpur"
1137,"Shankhamul 12 Aana Land Sale : Land For Sale In Baneshwor, Kathmandu",8500000,,,,,,SOLD,,1500,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Goldhunga, Goldhunga, Kathmandu"
1138,"12 Aana Land Dhobighat : Land For Sale In Dhobighat, Lalitpur",25000000,,,,,,SOLD,,1501,,,,,,,Dhading,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dhading Mankamana tol, Dhading, Dhading"
1139,"Land For Sale In Sanepa, Lalitpur",9500000,,,,,,SOLD,,1502,,,,,,,Lalitpur,2069,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Naya Bato, Dhobighat, Lalitpur"
1140,"House For Sale In Damak, Jhapa",80000000,,,,,,SOLD,,1503,,,,,,,Kathmandu,2076,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"HarHar Mahadev Chowk, Kadaghari, Kathmandu"
1141,"48lak House Cheap : House For Sale In Sanepa, Lalitpur",17000000,,,,,,SOLD,,1504,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lokanthali, Lokanthali, Bhaktapur"
1142,"Business For Sale In Hattigauda, Kathmandu",18000,,,,,,SOLD,,1505,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pepsicola, Pepsicola, Kathmandu"
1143,"House For Sale In Changunarayan, Bhaktapur",40000,,,,,,SOLD,,1506,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pepsicola, Pepsicola, Kathmandu"
1144,"House For Sale In Dhapakhel, Lalitpur",15000,,,,,,SOLD,,1507,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"bhadrakali imadol, Imadol, Lalitpur"
1145,"House For Sale In Pokhara, Pokhara",10000000,,,,,,SOLD,,1508,,,,,,,Lalitpur,2076,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Imadol, way to tikathali, Imadol, Lalitpur"
1146,"13 Ropani Land For Sale @ Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu",30000000,,,,,,SOLD,,1509,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhaisepati, Bhaisepati, Lalitpur"
1147,"Land For Sale In Tikathali, Lalitpur",4500000,,,,,,SOLD,,1510,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nagarjun Municipality Office, Sitapaila, Kathmandu"
1148,"House For Sale In Damak, Jhapa",1200000,,,,,,SOLD,,1511,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Purano Naikap, Naikap, Kathmandu"
1149,"House On Sale At Imadol : House For Sale In Baghdol, Lalitpur",1300000,,,,,,SOLD,,1512,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Purano Naikap, Naikap, Kathmandu"
1150,"Modern House For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu",1700000,,,,,,SOLD,,1513,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sukedhara, Jyoti Nagar, Budhanilkantha, Kathmandu"
1151,"House On Sale At Nakkhu : House For Sale In Nakkhu, Lalitpur",22500000,,,,,,SOLD,,1514,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Everest Engineering College, Sanepa, Lalitpur"
1152,"2.5 Stories Beautiful House In Dhobhighat : House For Sale In Dhobighat, Lalitpur",5500000,,,,,,SOLD,,1515,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chaudhary Group, Sanepa, Lalitpur"
1153,"Land For Sale In Suryabinayak, Bhaktapur",7000000,,,,,,SOLD,,1516,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sanepa Heights Road, Sanepa, Lalitpur"
1154,"Residential Land : Land For Sale In Hetauda, Makwanpur",5500000,,,,,,SOLD,,1517,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattidada Gothatar 9, Kadaghari, Kathmandu"
1155,"Commercial Land On Sale At Deep, Pokhara. : Land For Sale In Birendra Chowk, Pokhara",22000000,,,,,,SOLD,,1518,,,,,,,Kapilvastu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near Shree Laxmi Narayan Rd, Krishnanagar, Buddha Bhumi Nagarpalika, Kapilvastu"
1156,"Residential Land In Hetauda, Karra : Land For Sale In Hetauda, Makwanpur",37000000,,,,,,SOLD,,1519,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gothatar, Gothatar, Kathmandu"
